TWIN_ID,Q10,Q13,Q14,Q15,Q16,Q6,Q8,Q9,job1_item1,job1_item2,job1_item3,job1_item4,job1_item5,job1_item6,job1_item7,job1_item8,job2_item1,job2_item2,job2_item3,job2_item4,job2_item5,job2_item6,job2_item7,job2_item8,job3_item1,job3_item2,job3_item3,job3_item4,job3_item5,job3_item6,job3_item7,job3_item8,job4_item1,job4_item2,job4_item3,job4_item4,job4_item5,job4_item6,job4_item7,job4_item8,target_behavior_green,target_behavior_organ,choice_target_attraction,choice_target_binary,choice_target_compromise,Q26,Q33,Q35,Q38,PPV,I_indiv_mean,I_org_mean,Q_indiv_mean,Q_org_mean,scenario_close_QI,scenario_open_QI,gratitude,gratitude_manipulation_check,lack of control,lack_of_control_manipulation_check,Fairness,Father education,Redistribution 1,Redistribution 2,Trust,Work vs Luck,DAT_perf,SSPT,task 1 - attitude_change,task 2 - S1,task 2 - S2,task 2 - S3,task 3 - S1,task 3 - S2,task 3 - S3,Fake1_3,Fake2_3,Fake3_3,Fake4_3,Fake5_3,Fake6_3,Fake7_3,Fake8_3,Real1_3,Real2_3,Real3_3,Real4_3,Real5_3,Real6_3,Real7_3,Real8_3,fairness_average,percent_correct,reg_support,rating_10_1,rating_1_1,rating_2_1,rating_3_1,rating_4_1,rating_5_1,rating_6_1,rating_7_1,rating_8_1,rating_9_1,rating1,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating2,rating20,rating3,rating4,rating5,rating6,rating7,rating8,rating9,DV1,log_WTP,Achap1_aro,Achap1_val,Achap2_aro,Achap2_val,Bchap1_aro,Bchap1_val,Bchap2_aro,Bchap2_val,algo_knowledge_Netflix,algo_knowledge_TikTok,pref_control_Netflix,pref_control_TikTok,strategization_type1_Netflix,strategization_type1_TikTok,strategization_type2_Netflix,strategization_type2_TikTok,usage_Netflix,usage_TikTok,Profile1,Profile10,Profile11,Profile12,Profile13,Profile14,Profile15,Profile16,Profile17,Profile18,Profile2,Profile3,Profile4,Profile5,Profile6,Profile7,Profile8,Profile9,fair1
168.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,,,,,6.0,3.8947368421052633,3.7777777777777777,3.7777777777777777,3.7142857142857144,0.0,0.0,,,3.3333333333333335,6.333333333333333,2.0,14.0,1.0,3.0,2.0,2.0,,,,,,,,,,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.833333333333333,50.0,6.0,7.0,9.0,1.0,7.0,8.0,8.0,8.0,7.0,8.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,,,,,5.0,2.210526315789474,3.2222222222222223,3.6666666666666665,3.857142857142857,1.0,1.0,,,,,2.0,12.0,2.0,2.0,1.0,1.0,,,1.0,3.5,3.5,3.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,3.0,50.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0106352940962555,,,,,,,,,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,5.0,7.0,3.0,5.0,7.0,3.0,6.0,3.0,3.0,6.0,4.0,3.0,7.0,5.0,4.0,4.0,5.0,6.0
171.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,3.416666666666667,5.0,,,2.0,16.0,2.0,3.0,2.0,1.0,,,2.0,4.5,4.5,4.5,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,3.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.605170185988092,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,
172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8421052631578942,3.5555555555555554,4.0,4.428571428571429,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.473684210526316,2.888888888888889,4.0,5.0,1.0,0.0,6.75,7.0,,,,,,,,,,,14.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,9.0,6.0,6.0,9.0,6.0,9.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,6.0,4.0,5.0,5.0,6.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,6.0,3.473684210526316,2.3333333333333335,3.5555555555555554,2.7142857142857144,0.0,1.0,3.8333333333333335,5.333333333333333,,,3.0,16.0,3.0,3.0,2.0,2.0,,,11.0,2.5,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.333333333333333,4.48863636973214,,,,,,,,,1.0,,2.0,,1.0,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,
176.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,,,,,5.0,3.8421052631578942,3.3333333333333335,3.8333333333333335,4.0,1.0,1.0,3.75,6.0,,,1.0,16.0,5.0,4.0,2.0,2.0,,,,,,,,,,5.0,4.0,2.0,1.0,1.0,6.0,4.0,4.0,2.0,6.0,4.0,2.0,4.0,5.0,5.0,5.0,,,,5.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.787491742782046,,,,,,,,,,1.0,,3.0,,1.0,,0.0,,3.0,,,,,,,,,,,,,,,,,,,8.0
177.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,7.0,3.0,2.7777777777777777,2.8333333333333335,3.5714285714285716,1.0,0.0,,,,,2.0,13.0,2.0,3.0,1.0,2.0,,,0.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.6842105263157894,3.3333333333333335,3.611111111111111,4.0,1.0,1.0,4.5,2.6666666666666665,,,2.0,14.0,3.0,2.0,1.0,2.0,,,35.0,4.0,7.0,4.5,5.0,2.0,7.0,1.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,4.0,16.666666666666664,7.0,,,,,,,,,,,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,1.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,7.0,4.0,6.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,4.0,4.0,4.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.111111111111111,2.5,3.4285714285714284,1.0,1.0,,,,,1.0,16.0,5.0,3.0,2.0,2.0,0.8838664970249955,1.004532747938581,10.0,4.5,3.0,1.0,7.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,,,,4.0,6.0,9.0,5.0,4.0,9.0,9.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2.15,2.5,3.7,1.95,4.85,1.15,4.5,3.0,1.0,,0.0,,0.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,
180.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,1.0,3.789473684210526,3.7777777777777777,4.333333333333333,4.428571428571429,1.0,0.0,,,3.125,7.0,3.0,12.0,3.0,2.0,1.0,1.0,,,15.0,1.0,3.5,3.0,7.0,7.0,7.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,2.3333333333333335,50.0,7.0,5.0,7.0,5.0,4.0,8.0,8.0,9.0,5.0,5.0,9.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.857933154483459,4.65,1.9,4.95,1.3,4.45,1.8,1.7,4.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,7.0,6.0,6.0,7.0,5.0,5.0,5.0,7.0,7.0,4.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0
181.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,2.4210526315789473,2.6666666666666665,3.611111111111111,3.857142857142857,0.0,1.0,6.5,5.333333333333333,,,1.0,10.0,5.0,4.0,3.0,2.0,,,8.0,3.0,5.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,3.6666666666666665,66.66666666666666,7.0,4.0,7.0,6.0,4.0,7.0,8.0,7.0,9.0,9.0,7.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,7.0
182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,1.0,3.789473684210526,3.0,3.8333333333333335,3.7142857142857144,1.0,1.0,,,3.5277777777777777,6.0,2.0,18.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
183.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,6.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,7.0,3.631578947368421,2.6666666666666665,3.6666666666666665,2.857142857142857,0.0,1.0,,,3.0347222222222223,5.333333333333333,1.0,13.0,3.0,1.0,3.0,2.0,,,0.0,4.5,4.5,4.5,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,5.991464547107982,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,
184.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,7.0,3.0,5.0,6.0,3.0,6.0,7.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,6.0,7.0,1.0,1.0,5.0,3.0,6.0,6.0,6.0,2.0,,,,,,,,,,,4.052631578947368,3.4444444444444446,3.5,4.714285714285714,1.0,1.0,5.0,7.0,,,,,,,,,,,0.0,2.5,4.0,1.5,7.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,
185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,33.33333333333333,4.5,8.0,8.0,9.0,6.0,8.0,6.0,7.0,9.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,14.0,5.0,4.0,1.0,1.0,0.8730825954384149,1.0565519501281715,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,33.33333333333333,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.2,3.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2105263157894735,3.7777777777777777,4.055555555555555,3.857142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,,,,,,3.263157894736842,3.3333333333333335,3.7777777777777777,3.2857142857142856,0.0,1.0,6.166666666666666,7.0,,,2.0,13.0,3.0,4.0,2.0,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,66.66666666666666,2.5,7.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.6666666666666665,3.912023005428146,,,,,,,,,,,,,,,,,,,2.0,5.0,6.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,6.0,4.0,2.0,6.0,4.0,2.0,3.0,3.0,
189.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,2.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,5.0,2.8947368421052633,3.2222222222222223,3.2222222222222223,3.5714285714285716,0.0,1.0,3.083333333333333,2.3333333333333335,,,,,,,,,0.8631627447934976,1.0076364435784622,,,,,,,,2.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,5.0,3.0,6.0,1.0,3.1666666666666665,83.33333333333334,5.0,8.0,8.0,8.0,6.0,8.0,9.0,7.0,9.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,7.0,6.396929655216146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
190.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,5.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,,,,,1.0,4.473684210526316,4.555555555555555,4.444444444444445,4.428571428571429,0.0,0.0,,,,,2.0,13.0,4.0,2.0,2.0,2.0,,,3.0,3.0,3.5,4.5,5.0,5.0,5.0,,,,,,,,,,,,,,,,,4.666666666666667,50.0,4.0,6.0,6.0,8.0,1.0,6.0,6.0,1.0,6.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.666666666666667,3.912023005428146,,,,,,,,,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,6.0
191.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,,3.0,3.9473684210526314,3.2222222222222223,3.2222222222222223,3.0,1.0,1.0,,,,,,,,,,,,,50.0,1.0,1.5,4.0,7.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,,,9.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,,4.2,3.9,3.2,3.2,3.7,2.8,4.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0,1.0,3.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,1.0,4.0,6.0,1.0,3.0,3.3157894736842106,2.888888888888889,4.611111111111111,3.5714285714285716,1.0,1.0,,,,,2.0,12.0,5.0,5.0,2.0,3.0,,,0.0,1.0,1.0,4.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,1.0,4.0,2.0,5.0,6.0,5.0,4.0,1.0,5.0,6.0,6.0,5.0,1.0,83.33333333333334,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.218875824868201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,12.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,66.66666666666666,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,
194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.631578947368421,3.0,3.1666666666666665,3.0,1.0,1.0,,,3.763888888888889,7.0,3.0,14.0,5.0,1.0,1.0,3.0,,,-2.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,6.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,3.5789473684210527,2.3333333333333335,3.7222222222222223,2.857142857142857,1.0,1.0,,,,,1.0,16.0,5.0,5.0,3.0,3.0,,,0.0,3.0,5.0,2.0,6.0,2.0,6.0,4.0,5.0,5.0,6.0,2.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,5.0,6.0,6.0,2.0,5.0,66.66666666666666,5.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,8.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.333333333333333,5.393627546352362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.9473684210526314,3.0,2.6666666666666665,3.0,1.0,1.0,,,,,2.0,10.0,4.0,3.0,2.0,2.0,0.8213486447049104,1.023069285352877,0.0,4.0,3.0,2.5,7.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.6666666666666665,50.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.1647859739235145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
197.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,,,,,1.0,2.3684210526315788,1.3333333333333333,2.388888888888889,1.7142857142857142,1.0,1.0,4.833333333333334,4.0,,,1.0,16.0,4.0,3.0,2.0,1.0,,,14.0,4.0,5.5,2.5,2.0,7.0,2.0,6.0,2.0,2.0,5.0,5.0,6.0,3.0,5.0,1.0,4.0,6.0,6.0,1.0,6.0,6.0,1.0,4.833333333333333,33.33333333333333,7.0,1.0,6.0,5.0,6.0,4.0,4.0,9.0,9.0,4.0,9.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
